"ARI" ""
"result.1" 0.669150202964544 5
"result.2" 0.652191504410234 5
"result.3" 0.585317719375843 7
"result.4" 0.574899746192664 5
"result.5" 0.699138488248344 6
"result.6" 0.638821138059103 6
"result.7" 0.673830478858095 5
"result.8" 0.687256293160311 5
"result.9" 0.666160621097592 5
"result.10" 0.655332677930107 5
"result.11" 0.656243991998135 5
"result.12" 0.653925712234111 5
"result.13" 0.654955356441437 5
"result.14" 0.478772825142658 6
"result.15" 0.686035443929797 5
"result.16" 0.654627635989076 5
"result.17" 0.661290469565835 5
"result.18" 0.602760967353381 6
"result.19" 0.679140989401068 5
"result.20" 0.656168285546541 5
"result.21" 0.650148220965286 5
"result.22" 0.652065572768766 5
"result.23" 0.661491384854288 5
"result.24" 0.58788826568766 4
"result.25" 0.663496030262851 5
"result.26" 0.575923754271538 6
"result.27" 0.798737508976256 6
"result.28" 0.700212658888373 6
"result.29" 0.662896465114769 5
"result.30" 0.817624084528628 7
"result.31" 0.669406617090018 5
"result.32" 0.697857136531796 6
"result.33" 0.662329474473914 5
"result.34" 0.664697638932166 5
"result.35" 0.627622201095885 6
"result.36" 0.661302609873514 5
"result.37" 0.655382294780009 5
"result.38" 0.588372166409982 7
"result.39" 0.677743961535469 5
"result.40" 0.659407013786133 5
"result.41" 0.633948141787051 5
"result.42" 0.621292248761978 6
"result.43" 0.661417121095644 5
"result.44" 0.682458605414648 5
"result.45" 0.666728320789433 6
"result.46" 0.570663925765355 5
"result.47" 0.670311086838058 5
"result.48" 0.815526792171344 7
"result.49" 0.654656038093697 5
"result.50" 0.57324763780751 6
