"ARI" ""
"result.1" 0.735161512440224 10
"result.2" 0.730292086733887 10
"result.3" 0.836747440363917 10
"result.4" 0.686867582744942 10
"result.5" 0.834059200121289 10
"result.6" 0.735179612849941 10
"result.7" 0.821003115070799 10
"result.8" 0.698029085069797 10
"result.9" 0.785597648970059 10
"result.10" 0.590319342090345 10
"result.11" 0.788480705580987 10
"result.12" 0.624974573195608 10
"result.13" 0.735070123465613 10
"result.14" 0.813515709653886 10
"result.15" 0.638430954541798 10
"result.16" 0.737975389428432 10
"result.17" 0.736606442757682 10
"result.18" 0.58746396209778 10
"result.19" 0.730097746176962 10
"result.20" 0.744679717254531 10
"result.21" 0.733463236063338 10
"result.22" 0.725086795896616 10
"result.23" 0.735999962828466 10
"result.24" 0.736230838873111 10
"result.25" 0.783307522044464 10
"result.26" 0.73014894791128 10
"result.27" 0.743352178806136 10
"result.28" 0.738136460820143 10
"result.29" 0.732282655566288 10
"result.30" 0.736445917216648 10
"result.31" 0.739404192291086 10
"result.32" 0.784320166340409 10
"result.33" 0.844672022821338 10
"result.34" 0.737877124272373 10
"result.35" 0.73294688312976 10
"result.36" 0.811536719599062 10
"result.37" 0.736662251716609 10
"result.38" 0.728132332002499 10
"result.39" 0.73680451042562 10
"result.40" 0.619266843313385 10
"result.41" 0.7372370533074 10
"result.42" 0.763033110292178 10
"result.43" 0.734830651605562 10
"result.44" 0.737772920200045 10
"result.45" 0.840593012838126 10
"result.46" 0.734960656430196 10
"result.47" 0.827172825135499 10
"result.48" 0.728185233873784 10
"result.49" 0.772766590348331 10
"result.50" 0.729442189073977 10
