"ARI" ""
"result.1" 0.996527327058394 7
"result.2" 0.995603877500396 7
"result.3" 0.995935450505775 7
"result.4" 0.992066888443206 7
"result.5" 0.996587105813327 7
"result.6" 0.994760723625279 7
"result.7" 0.998405689047569 7
"result.8" 0.997108219192712 7
"result.9" 0.997124043142099 7
"result.10" 0.995551481081891 7
"result.11" 0.997259541662841 7
"result.12" 0.99458419290568 7
"result.13" 0.995127508397693 7
"result.14" 0.996063329930038 7
"result.15" 0.99287844238699 7
"result.16" 0.995843806450573 7
"result.17" 0.994172513148681 7
"result.18" 0.996169226844206 7
"result.19" 0.997144006575377 7
"result.20" 0.997301259987065 7
"result.21" 0.994969821730077 7
"result.22" 0.99270485809471 7
"result.23" 0.995974478831864 7
"result.24" 0.994918309790358 7
"result.25" 0.997030795237391 7
"result.26" 0.995648109877838 7
"result.27" 0.996248284936432 7
"result.28" 0.998908974746962 7
"result.29" 0.995853129696345 7
"result.30" 0.997687125493675 7
"result.31" 0.996663741792594 7
"result.32" 0.993994483854357 7
"result.33" 0.995724882555195 7
"result.34" 0.997123542338543 7
"result.35" 0.993982943140183 7
"result.36" 0.993895392521633 7
"result.37" 0.994118879354372 7
"result.38" 0.994299295926734 7
"result.39" 0.997052487289033 7
"result.40" 0.994223812119737 7
"result.41" 0.995458388311606 7
"result.42" 0.996037009445748 7
"result.43" 0.995300831187836 7
"result.44" 0.996097704400851 7
"result.45" 0.997707632473595 7
"result.46" 0.992627015263785 7
"result.47" 0.998236663192712 7
"result.48" 0.99534378530916 7
"result.49" 0.994661588247878 7
"result.50" 0.995499891051064 7
