"ARI" ""
"result.1" 0.585935217214182 4
"result.2" 0.591566071262627 3
"result.3" 0.725763187824226 3
"result.4" 0.605848483736569 4
"result.5" 0.681209938535615 4
"result.6" 0.726668542018321 3
"result.7" 0.707348609633792 3
"result.8" 0.654234092009116 4
"result.9" 0.719991795330081 3
"result.10" 0.676036460501027 3
"result.11" 0.651314516146415 3
"result.12" 0.709604327997562 3
"result.13" 0.656498748416509 3
"result.14" 0.714477064356848 3
"result.15" 0.681252353008622 3
"result.16" 0.644764114466369 3
"result.17" 0.64160467135811 3
"result.18" 0.658809034650588 3
"result.19" 0.692249902273619 3
"result.20" 0.762752663230911 3
"result.21" 0.633187858059054 3
"result.22" 0.616716571315074 3
"result.23" 0.708804243878543 3
"result.24" 0.648209459786291 4
"result.25" 0.634367915986666 3
"result.26" 0.400028271751033 4
"result.27" 0.701509880724202 3
"result.28" 0.743213993970148 3
"result.29" 0.671181059128159 4
"result.30" 0.779015366370955 3
"result.31" 0.775767839949954 3
"result.32" 0.692787656110874 3
"result.33" 0.643690048443449 3
"result.34" 0.733090345952197 3
"result.35" 0.599439759888919 3
"result.36" 0.726432704242008 3
"result.37" 0.724723049510023 3
"result.38" 0.651434259362885 3
"result.39" 0.758442467484681 3
"result.40" 0.663226552883012 3
"result.41" 0.752789816426119 3
"result.42" 0.692581950580714 3
"result.43" 0.639137102498439 3
"result.44" 0.700660138963055 3
"result.45" 0.601633314725374 4
"result.46" 0.658805152649515 3
"result.47" 0.688888407835993 4
"result.48" 0.727568794349131 3
"result.49" 0.709576509894324 3
"result.50" 0.74461507150596 3
