"ARI" ""
"result.1" 0.853396533696205 6
"result.2" 0.843056165975758 6
"result.3" 0.938931588332008 7
"result.4" 0.913024872759116 7
"result.5" 0.943842192913158 7
"result.6" 0.965224948372928 7
"result.7" 0.942826408775624 7
"result.8" 0.947620082963051 7
"result.9" 0.946363047121174 7
"result.10" 0.939018517690317 7
"result.11" 0.93391551463335 7
"result.12" 0.925901601181877 7
"result.13" 0.936605521953626 7
"result.14" 0.957684989723588 7
"result.15" 0.859505112767296 6
"result.16" 0.93288589439019 7
"result.17" 0.934819674888849 7
"result.18" 0.85808906051736 6
"result.19" 0.858188307955757 6
"result.20" 0.954004970869009 7
"result.21" 0.921197600192905 7
"result.22" 0.915807306116925 7
"result.23" 0.952300668227376 7
"result.24" 0.929713917266078 7
"result.25" 0.860114812947259 6
"result.26" 0.918839257556014 7
"result.27" 0.944173337127472 7
"result.28" 0.963050636915509 7
"result.29" 0.85092477507244 6
"result.30" 0.945610935488925 7
"result.31" 0.965524907754037 7
"result.32" 0.9558165489123 7
"result.33" 0.927304382105854 7
"result.34" 0.946392195203399 7
"result.35" 0.851109146681913 6
"result.36" 0.961583982702743 8
"result.37" 0.95074932007687 7
"result.38" 0.918916543646807 7
"result.39" 0.948194411407111 7
"result.40" 0.854465281794618 6
"result.41" 0.951971374048352 7
"result.42" 0.939767984100364 7
"result.43" 0.927678469397729 7
"result.44" 0.955645034265978 7
"result.45" 0.936466113181974 7
"result.46" 0.929410913766511 7
"result.47" 0.956841864052049 7
"result.48" 0.948689593898988 7
"result.49" 0.959627290630849 7
"result.50" 0.95325378213181 7
