"ARI" ""
"result.1" 0.327885493921943 5
"result.2" 0.310370149212303 4
"result.3" 0.393975276177672 4
"result.4" 0.194990653954504 5
"result.5" 0.420912760971251 4
"result.6" 0.351473091512473 4
"result.7" 0.31348491174611 4
"result.8" 0.311068704979584 5
"result.9" 0.324419887996961 4
"result.10" 0.37098045326472 3
"result.11" 0.265451204111112 5
"result.12" 0.320409996610811 5
"result.13" 0.296597310268984 5
"result.14" 0.30210358750391 5
"result.15" 0.449851769018906 4
"result.16" 0.385129289910676 4
"result.17" 0.29876303232883 4
"result.18" 0.286781854482471 5
"result.19" 0.40569549526108 3
"result.20" 0.407981695563621 4
"result.21" 0.238559694126576 4
"result.22" 0.290322107388884 4
"result.23" 0.386458984364968 4
"result.24" 0.303222734420307 4
"result.25" 0.286005087072659 4
"result.26" 0.259942157014044 5
"result.27" 0.369571957085578 4
"result.28" 0.357787051647355 4
"result.29" 0.3406616993671 4
"result.30" 0.431883309839443 3
"result.31" 0.333562676128116 4
"result.32" 0.319784242432643 4
"result.33" 0.276945833638072 4
"result.34" 0.429325109666431 4
"result.35" 0.289334629544382 5
"result.36" 0.382886380468943 4
"result.37" 0.330468393904231 5
"result.38" 0.284471699802667 5
"result.39" 0.498097497571116 3
"result.40" 0.312869151183856 4
"result.41" 0.329238904155413 4
"result.42" 0.323042608331653 4
"result.43" 0.328586921722623 4
"result.44" 0.451143178527454 4
"result.45" 0.2459500776213 6
"result.46" 0.315674246915155 3
"result.47" 0.40515919736579 4
"result.48" 0.435898966856383 3
"result.49" 0.359139040569975 4
"result.50" 0.331337755886756 5
