"ARI" ""
"result.1" 0.487696659847687 2
"result.2" 0.488786552328868 2
"result.3" 0.485550260442581 2
"result.4" 0.00145245046331449 2
"result.5" 0.488786552328868 2
"result.6" 0.488786552328868 2
"result.7" 0.00313621690334896 2
"result.8" 0.488786552328868 2
"result.9" 0.488786552328868 2
"result.10" 0.488786552328868 2
"result.11" 0.487696659847687 2
"result.12" 0.486609359766659 2
"result.13" 0.488786552328868 2
"result.14" 0.488786552328868 2
"result.15" 0.488786552328868 2
"result.16" 0.486609359766659 2
"result.17" -0.00572813096078131 2
"result.18" 0.486638036929065 2
"result.19" 0.487696659847687 2
"result.20" 0.488786552328868 2
"result.21" 0.48552465747519 2
"result.22" 0.486609359766659 2
"result.23" 0.488786552328868 2
"result.24" -0.00113351825085116 2
"result.25" 0.486638036929065 2
"result.26" 0.488786552328868 2
"result.27" 0.430151404082631 3
"result.28" 0.487696659847687 2
"result.29" 0.488786552328868 2
"result.30" 0.488786552328868 2
"result.31" 0.487696659847687 2
"result.32" 0.00154372613857288 2
"result.33" 0.484442558356998 2
"result.34" 0.979832287507237 3
"result.35" 0.483382491672209 2
"result.36" 0.488786552328868 2
"result.37" 0.488786552328868 2
"result.38" 0.48552465747519 2
"result.39" 0.487696659847687 2
"result.40" 0.488786552328868 2
"result.41" 0.488786552328868 2
"result.42" 0.405144516963569 3
"result.43" 0.487696659847687 2
"result.44" 0.487696659847687 2
"result.45" 0.487696659847687 2
"result.46" 0.487696659847687 2
"result.47" 0.379247115822978 3
"result.48" 0.486638036929065 2
"result.49" 0.487696659847687 2
"result.50" 0.486638036929065 2
