"ARI" ""
"result.1" 0.277725894480509 4
"result.2" 0.209722919164758 5
"result.3" 0.248459714454382 4
"result.4" 0.257235496547495 4
"result.5" 0.276265170336321 4
"result.6" 0.36977543717199 3
"result.7" 0.3619794959976 4
"result.8" 0.259573301807242 4
"result.9" 0.260026666637029 4
"result.10" 0.295996097780282 4
"result.11" 0.326246853404219 3
"result.12" 0.287378795227787 4
"result.13" 0.330651881160111 3
"result.14" 0.284415843481213 4
"result.15" 0.267422188735417 4
"result.16" 0.27211433824313 4
"result.17" 0.276904170138072 4
"result.18" 0.254878281589073 4
"result.19" 0.259967587499069 4
"result.20" 0.378472495584793 3
"result.21" 0.2428751094961 5
"result.22" 0.245595797223342 4
"result.23" 0.259195842941087 4
"result.24" 0.26393554948723 5
"result.25" 0.251856032986294 4
"result.26" 0.230383277269549 5
"result.27" 0.278413618874126 5
"result.28" 0.284547738651993 4
"result.29" 0.265081768981858 4
"result.30" 0.379406705405783 3
"result.31" 0.393227243776705 3
"result.32" 0.363410858479192 4
"result.33" 0.240968717891593 4
"result.34" 0.348963175999667 3
"result.35" 0.252614509817767 4
"result.36" 0.302535439123855 4
"result.37" 0.270300783714026 4
"result.38" 0.267715855801851 4
"result.39" 0.37519722240341 3
"result.40" 0.279995496798128 4
"result.41" 0.28336717093045 4
"result.42" 0.261704103057878 5
"result.43" 0.254952471656018 4
"result.44" 0.254878649102066 5
"result.45" 0.275399603083688 4
"result.46" 0.256557879881869 4
"result.47" 0.275873438604323 5
"result.48" 0.258976667634056 4
"result.49" 0.369401600296111 3
"result.50" 0.362451312871661 3
