"ARI" ""
"result.1" 0.974325258134076 5
"result.2" 0.961186387981882 5
"result.3" 0.969965541829469 5
"result.4" 0.979466824925179 5
"result.5" 0.973186967197289 5
"result.6" 0.978730666988196 5
"result.7" 0.971843333984164 5
"result.8" 0.989110878300938 5
"result.9" 0.978285244533883 5
"result.10" 0.969791116381553 5
"result.11" 0.969451530980243 5
"result.12" 0.967874848826849 5
"result.13" 0.97526846321446 5
"result.14" 0.97857377904432 5
"result.15" 0.984690606185505 5
"result.16" 0.961644969435988 5
"result.17" 0.974065206149637 5
"result.18" 0.971735691212618 5
"result.19" 0.977400616095707 5
"result.20" 0.989410766951439 5
"result.21" 0.895331273805143 4
"result.22" 0.956539574481355 5
"result.23" 0.971904254970473 5
"result.24" 0.97093187489889 5
"result.25" 0.963325154629007 5
"result.26" 0.96722693802742 5
"result.27" 0.981101396708582 5
"result.28" 0.973366241246476 5
"result.29" 0.971387075153505 5
"result.30" 0.978595925957284 5
"result.31" 0.984823520732586 5
"result.32" 0.907875462818033 4
"result.33" 0.953969704346753 5
"result.34" 0.911879329573215 4
"result.35" 0.987680533905415 5
"result.36" 0.98040218171416 5
"result.37" 0.981528568501372 5
"result.38" 0.95840502736222 5
"result.39" 0.991354560179023 5
"result.40" 0.966851372412403 5
"result.41" 0.989423858999367 5
"result.42" 0.979016822938025 5
"result.43" 0.983504382176411 5
"result.44" 0.975765772920695 5
"result.45" 0.967884832271837 5
"result.46" 0.977244748699548 5
"result.47" 0.987496132736698 5
"result.48" 0.977677327462537 5
"result.49" 0.993152433091614 5
"result.50" 0.978537485657861 5
