"ARI" ""
"result.1" 0.959187339818216 5
"result.2" 0.953608354893251 5
"result.3" 0.966162087014073 5
"result.4" 0.967388143513409 5
"result.5" 0.969089744077615 5
"result.6" 0.963692964524366 5
"result.7" 0.962244591728687 5
"result.8" 0.976927000158094 5
"result.9" 0.966100525308361 5
"result.10" 0.960633995168585 5
"result.11" 0.953070283735345 5
"result.12" 0.962870324964279 5
"result.13" 0.962402146935091 5
"result.14" 0.970454811203658 5
"result.15" 0.980445382663958 5
"result.16" 0.956521121942317 5
"result.17" 0.961803153351318 5
"result.18" 0.957008742610472 5
"result.19" 0.974048892400438 5
"result.20" 0.983857104469784 5
"result.21" 0.939171033499135 5
"result.22" 0.945732933884599 5
"result.23" 0.962537737365564 5
"result.24" 0.960731960896252 5
"result.25" 0.95797680786665 5
"result.26" 0.948932396859848 5
"result.27" 0.980519027350207 5
"result.28" 0.971417326610411 5
"result.29" 0.963343372323457 5
"result.30" 0.969858730267056 5
"result.31" 0.978889877596025 5
"result.32" 0.970148908468567 5
"result.33" 0.941294705275196 5
"result.34" 0.974617320624986 5
"result.35" 0.980116059668523 5
"result.36" 0.973331346873019 5
"result.37" 0.973197530060792 5
"result.38" 0.938919190472441 5
"result.39" 0.985340161027851 5
"result.40" 0.964110571064624 5
"result.41" 0.983507119139272 5
"result.42" 0.9627318469801 5
"result.43" 0.977711367666018 5
"result.44" 0.969347836106388 5
"result.45" 0.966271656796523 5
"result.46" 0.966669715868835 5
"result.47" 0.973841134678243 5
"result.48" 0.973524988405382 5
"result.49" 0.990419509801148 5
"result.50" 0.974255955964865 5
