"ARI" ""
"result.1" 0.953852759524833 7
"result.2" 0.955427122561145 7
"result.3" 0.958673276301983 7
"result.4" 0.9753602532289 7
"result.5" 0.969545069134725 7
"result.6" 0.975409516541321 7
"result.7" 0.959272051249267 7
"result.8" 0.9713792249362 7
"result.9" 0.964155487944015 7
"result.10" 0.967289882516715 7
"result.11" 0.958061366588034 7
"result.12" 0.965738471596326 7
"result.13" 0.981038515923114 7
"result.14" 0.976648092030478 7
"result.15" 0.975217023874102 7
"result.16" 0.9666691177348 7
"result.17" 0.955903139136702 7
"result.18" 0.953354410894106 7
"result.19" 0.971746910965304 7
"result.20" 0.968296900072001 7
"result.21" 0.96868976212223 7
"result.22" 0.963047799867699 7
"result.23" 0.964088053351223 7
"result.24" 0.957408700689441 7
"result.25" 0.964654176773462 7
"result.26" 0.971863101531771 7
"result.27" 0.973362029840285 7
"result.28" 0.985164381588896 7
"result.29" 0.977201827226692 7
"result.30" 0.974311287923893 7
"result.31" 0.981697461571738 7
"result.32" 0.970851025205723 7
"result.33" 0.962144049259863 7
"result.34" 0.985148058409367 7
"result.35" 0.958702120631811 7
"result.36" 0.984229314992342 7
"result.37" 0.95859712303066 7
"result.38" 0.967433262519817 7
"result.39" 0.983261085498012 7
"result.40" 0.983486311002848 7
"result.41" 0.979008670081941 7
"result.42" 0.957909589500714 7
"result.43" 0.940714533671924 7
"result.44" 0.975119662191389 7
"result.45" 0.970846689569377 7
"result.46" 0.965711177465905 7
"result.47" 0.979826621849894 7
"result.48" 0.980547222342271 7
"result.49" 0.969178336000931 7
"result.50" 0.971137161461094 7
