"ARI" ""
"result.1" 0.47737173374279 3
"result.2" 0.00310719636370653 2
"result.3" 0.479288051833346 4
"result.4" 0.000997033000368466 2
"result.5" 0.748813085329549 6
"result.6" 0.474132360711425 4
"result.7" 0.000480053265250817 2
"result.8" 0.590546202679904 4
"result.9" 0.490475616231054 3
"result.10" 0.439087466592012 3
"result.11" 0.51744320436725 3
"result.12" 0.538390185825134 3
"result.13" 0.424386926989909 3
"result.14" 0.427062527672036 3
"result.15" 0.497178446602425 3
"result.16" 0.443661996575445 3
"result.17" 0.422884307464762 3
"result.18" 0.523352403222956 3
"result.19" 0.499306978365405 3
"result.20" 0.507353787480246 3
"result.21" 0.263272223939732 3
"result.22" 0.369998633488863 3
"result.23" 0.489501443752207 3
"result.24" 0.272346099627342 4
"result.25" 0.496674070150116 3
"result.26" 0.487150728373738 3
"result.27" 0.519966440147277 4
"result.28" 0.489545418098906 3
"result.29" 0.494819479284514 3
"result.30" 0.499587770858401 3
"result.31" 0.439701008612257 3
"result.32" 0.478217472896583 3
"result.33" 0.474174661534264 3
"result.34" 0.516750169426168 4
"result.35" 0.477995738189922 3
"result.36" 0.489130667959684 3
"result.37" 0.584304953024873 4
"result.38" 0.441373622560822 4
"result.39" 0.511965302301927 4
"result.40" 0.304307888103641 3
"result.41" 0.443465072183252 3
"result.42" 0.524426742398127 3
"result.43" 0.425728194622342 4
"result.44" 0.436930058836455 3
"result.45" 0.302927206900638 2
"result.46" 0.294978628347123 2
"result.47" 0.291651617569141 4
"result.48" 0.518693581048706 3
"result.49" 0.478214859928507 3
"result.50" 0.6507139050414 4
