"ARI" ""
"result.1" 0.973594870663365 3
"result.2" 0.965674573119807 3
"result.3" 0.981714591283277 3
"result.4" 0.963500810918641 3
"result.5" 0.991931658261765 3
"result.6" 0.985648779529136 3
"result.7" 0.981862891069549 3
"result.8" 0.979680868144648 3
"result.9" 0.981712912314772 3
"result.10" 0.97779101545035 3
"result.11" 0.981857791916472 3
"result.12" 0.977793644366608 3
"result.13" 0.975639315796397 3
"result.14" 0.975622286373699 3
"result.15" 0.963537367311407 3
"result.16" 0.967820383055265 3
"result.17" 0.971720493607463 3
"result.18" 0.987831702226971 3
"result.19" 0.979836954629761 3
"result.20" 0.981711518842129 3
"result.21" 0.979825183799135 3
"result.22" 0.971717414282066 3
"result.23" 0.981713797039772 3
"result.24" 0.987684401122517 3
"result.25" 0.975626889851812 3
"result.26" 0.975656998599524 3
"result.27" 0.986449407948215 4
"result.28" 0.981570508543992 3
"result.29" 0.987687274358276 3
"result.30" 0.977651333371496 3
"result.31" 0.981705650318328 3
"result.32" 0.991777880883766 3
"result.33" 0.975637228806628 3
"result.34" 0.97955181812192 3
"result.35" 0.9756117022458 3
"result.36" 0.987833405422559 3
"result.37" 0.99209149405072 3
"result.38" 0.955566965048901 3
"result.39" 0.987834459009041 3
"result.40" 0.975639315796397 3
"result.41" 0.965530455859994 3
"result.42" 0.983602716492002 3
"result.43" 0.987687274358276 3
"result.44" 0.989881968395023 3
"result.45" 0.985786712015259 3
"result.46" 0.993827574364305 3
"result.47" 0.989732086054275 3
"result.48" 0.97779101545035 3
"result.49" 0.993827574364305 3
"result.50" 0.991933192945478 3
