"ARI" ""
"result.1" -0.00110023911935478 2
"result.2" 0.00291519387100224 2
"result.3" 0.00299842042209952 2
"result.4" 0.488786552328868 2
"result.5" -0.00536877634157393 2
"result.6" 0.488786552328868 2
"result.7" 0.00147868753804908 2
"result.8" 0.00044567354803095 2
"result.9" 0.486609359766659 2
"result.10" 0.48552465747519 2
"result.11" 0.482302510161283 2
"result.12" 0.482286191146566 2
"result.13" 0.482302510161283 2
"result.14" 0.488786552328868 2
"result.15" 0.488786552328868 2
"result.16" 0.486609359766659 2
"result.17" 0.00157907713938363 2
"result.18" 0.00392871264777846 2
"result.19" 0.486609359766659 2
"result.20" 0.484465076893857 2
"result.21" 0.475880123775881 2
"result.22" 0.479071298390438 2
"result.23" 0.486638036929065 2
"result.24" 0.00448423310696685 2
"result.25" -0.00183952092650645 2
"result.26" -0.00146130766158959 2
"result.27" 0.364701546956558 3
"result.28" 0.488786552328868 2
"result.29" 0.417127339297024 3
"result.30" 0.485550260442581 2
"result.31" 0.389824653659543 3
"result.32" 0.00150594158552228 2
"result.33" 0.474815994495425 2
"result.34" 0.486638036929065 2
"result.35" 0.482286191146566 2
"result.36" 0.48552465747519 2
"result.37" 0.486609359766659 2
"result.38" 0.479409729302717 2
"result.39" 0.488786552328868 2
"result.40" 0.482286191146566 2
"result.41" 0.488786552328868 2
"result.42" 0.371648189744864 3
"result.43" 0.479071298390438 2
"result.44" 0.484442558356998 2
"result.45" 0.00058326984258517 2
"result.46" 0.48232559943459 2
"result.47" -0.000293706657712766 2
"result.48" 0.488786552328868 2
"result.49" -0.00117761587669108 2
"result.50" 0.380170866204714 3
