"ARI" ""
"result.1" 0.181538610968821 2
"result.2" 0.00303458598066 2
"result.3" 0.0133789130437446 4
"result.4" 0.0207138462193413 10
"result.5" 0.00412740871861705 3
"result.6" 0.151358707783118 4
"result.7" 0.00290740290678085 2
"result.8" 0.0319798055972022 3
"result.9" 0.297456190988732 3
"result.10" 0.270058874265242 3
"result.11" 0.196296643660615 2
"result.12" 0.180874214738292 2
"result.13" 0.178155127066825 2
"result.14" 0.00214906954950665 3
"result.15" 0.267911741837822 3
"result.16" 0.165949048625793 2
"result.17" -0.00120635764726139 2
"result.18" 0.000945452915771988 2
"result.19" 0.197139521792163 2
"result.20" 0.189339346843586 2
"result.21" 0.190247422272753 2
"result.22" 0.179216884714699 2
"result.23" 0.284621915559918 3
"result.24" -0.00186799389679558 2
"result.25" 0.0201399661736357 4
"result.26" -0.000606764412413877 3
"result.27" 0.200600168308888 4
"result.28" 0.27248635972026 3
"result.29" 0.18978103187345 2
"result.30" 0.300187041465414 3
"result.31" 0.211343381924794 2
"result.32" -0.00109125624373012 2
"result.33" 0.170221877636147 2
"result.34" 0.305430919396553 3
"result.35" 0.173805140732057 2
"result.36" 0.279656198478434 3
"result.37" 0.266751559806841 3
"result.38" 0.181791172721082 5
"result.39" 0.19094373520277 2
"result.40" 0.193531649590258 2
"result.41" 0.284778655558521 3
"result.42" -0.00166019696303106 2
"result.43" 0.169917675283697 2
"result.44" 0.288940886461671 3
"result.45" 0.0114424969604917 3
"result.46" -0.000943846103041559 2
"result.47" 0.00678843299876684 3
"result.48" 0.308866144182771 3
"result.49" 0.000878499904922414 2
"result.50" 0.210684148619161 5
