"ARI" ""
"result.1" 0.199514793363482 5
"result.2" 0.200380581564173 4
"result.3" 0.23088683089906 4
"result.4" 0.1102990939209 5
"result.5" 0.294390690990857 4
"result.6" 0.282290658688115 4
"result.7" 0.145450484234071 3
"result.8" 0.25860983830602 4
"result.9" 0.240350668820137 5
"result.10" 0.280931688640341 3
"result.11" 0.314678476292335 5
"result.12" 0.225823252223227 5
"result.13" 0.281005893178505 4
"result.14" 0.24502828293302 4
"result.15" 0.230851788751249 5
"result.16" 0.214310301693427 4
"result.17" 0.193383043506972 4
"result.18" 0.214328637849652 6
"result.19" 0.286490498379597 3
"result.20" 0.265364479963389 4
"result.21" 0.193601462931541 4
"result.22" 0.237091391887643 4
"result.23" 0.321853680737953 3
"result.24" 0.195921794351962 3
"result.25" 0.241264402340651 4
"result.26" 0.103692043824864 5
"result.27" 0.25171663939007 5
"result.28" 0.324424936263055 4
"result.29" 0.260217695561567 3
"result.30" 0.310998284527492 3
"result.31" 0.329982198554821 4
"result.32" 0.194586815992044 4
"result.33" 0.16588264434553 3
"result.34" 0.347705972543818 3
"result.35" 0.236791897152287 4
"result.36" 0.264273381783237 3
"result.37" 0.216678197210385 5
"result.38" 0.212623764288877 4
"result.39" 0.318683018472579 3
"result.40" 0.258246474969588 4
"result.41" 0.309422315107238 5
"result.42" 0.204925109868704 5
"result.43" 0.268430157890635 4
"result.44" 0.273783261809826 4
"result.45" 0.215370099340294 4
"result.46" 0.156030301615583 5
"result.47" 0.175076445756737 4
"result.48" 0.325524121980125 4
"result.49" 0.275764526835002 4
"result.50" 0.32928604510549 4
