"ARI" ""
"result.1" 0.154462920156094 3
"result.2" 0.0098813622349152 4
"result.3" 0.0751452245969979 3
"result.4" -0.000376448755946384 4
"result.5" 0.154052092454118 3
"result.6" -0.00143271611297526 2
"result.7" 0.00238979988050999 2
"result.8" -0.00364753171199107 2
"result.9" 0.140157009902586 3
"result.10" 0.230601266375351 2
"result.11" 0.131885629953777 3
"result.12" 0.147792275476431 3
"result.13" 0.0942219638463266 3
"result.14" -0.000576377407870224 2
"result.15" -0.000559336712447811 2
"result.16" 0.248644583309637 2
"result.17" -3.97937411964276e-06 2
"result.18" -4.37595766249566e-05 2
"result.19" 0.154775308582898 3
"result.20" 0.163558372264895 3
"result.21" 0.00225288750882391 2
"result.22" 0.16139203052552 3
"result.23" -0.00215912008019242 2
"result.24" -0.00145759136189343 2
"result.25" 0.200779537540318 4
"result.26" -0.00101396209090815 3
"result.27" 0.157091650345475 4
"result.28" 0.283541512953516 2
"result.29" 0.275765237700232 2
"result.30" 0.297998515158627 2
"result.31" 0.0857795471341778 4
"result.32" -0.000568488432361739 2
"result.33" 0.00685590812626099 4
"result.34" 0.288778105942495 2
"result.35" 0.000223668495580201 2
"result.36" 0.000464293427596412 2
"result.37" -0.000448990017685707 2
"result.38" 0.235256085327608 2
"result.39" 0.265653858708995 2
"result.40" 1.6738877631282e-05 2
"result.41" 0.142284643373629 3
"result.42" -0.00303956737471531 2
"result.43" 0.14189131938839 3
"result.44" 0.159017883519382 3
"result.45" -0.00157082982699318 2
"result.46" -0.00178068718211888 2
"result.47" -0.00145561038717927 2
"result.48" 0.00119484200051934 2
"result.49" 0.00117618741245446 2
"result.50" -0.00121937392226884 2
