"ARI" ""
"result.1" 0.527545418752156 5
"result.2" 0.523684157928106 5
"result.3" 0.606987444021912 5
"result.4" 0.488527043443676 4
"result.5" 0.576902478239627 4
"result.6" 0.646124193432204 5
"result.7" 0.615939084559997 5
"result.8" 0.646478370525418 6
"result.9" 0.608807456261105 5
"result.10" 0.574367910931402 5
"result.11" 0.549457148489933 5
"result.12" 0.509738208066574 4
"result.13" 0.609846899444118 5
"result.14" 0.626281358888329 5
"result.15" 0.644213389039847 6
"result.16" 0.513386648767383 4
"result.17" 0.525730213936662 5
"result.18" 0.593155831220941 5
"result.19" 0.600164413699456 5
"result.20" 0.582403871554029 5
"result.21" 0.491445719483824 4
"result.22" 0.52757094638394 5
"result.23" 0.578963251071763 5
"result.24" 0.563859425109137 4
"result.25" 0.639663164743832 6
"result.26" 0.503987588662193 5
"result.27" 0.584191883215576 5
"result.28" 0.592838195458226 5
"result.29" 0.625341096659823 6
"result.30" 0.617812270669976 5
"result.31" 0.677661009390032 6
"result.32" 0.634313479992909 5
"result.33" 0.487210830841785 4
"result.34" 0.68148900601881 6
"result.35" 0.597964831379186 5
"result.36" 0.691632306921383 6
"result.37" 0.643313254233081 6
"result.38" 0.542364680584545 5
"result.39" 0.704682774041028 6
"result.40" 0.555729120254774 5
"result.41" 0.705648858413077 6
"result.42" 0.635446757583565 6
"result.43" 0.521588140093333 4
"result.44" 0.670110800776394 6
"result.45" 0.592112000253639 5
"result.46" 0.613946756877776 5
"result.47" 0.57582275206662 5
"result.48" 0.566797616686486 5
"result.49" 0.611600363061119 5
"result.50" 0.562581770331528 4
