"ARI" ""
"result.1" 0.982767315520601 7
"result.2" 0.970901185128178 7
"result.3" 0.991067312249848 7
"result.4" 0.980060618005564 7
"result.5" 0.983054956051503 7
"result.6" 0.987278933929072 7
"result.7" 0.991276752819844 7
"result.8" 0.985425821306152 7
"result.9" 0.990362904867215 7
"result.10" 0.984469723959992 7
"result.11" 0.981346678096209 7
"result.12" 0.977113769685789 7
"result.13" 0.98229526834002 7
"result.14" 0.98413395697277 7
"result.15" 0.984937221713426 7
"result.16" 0.980374671436902 7
"result.17" 0.969086164715022 7
"result.18" 0.974710609689197 7
"result.19" 0.982506377366229 7
"result.20" 0.97523745844528 7
"result.21" 0.96167696995078 7
"result.22" 0.987632474898526 7
"result.23" 0.981166907418521 7
"result.24" 0.974538584410903 7
"result.25" 0.988171932976037 7
"result.26" 0.977280739995002 7
"result.27" 0.981539278360594 7
"result.28" 0.985658736056597 7
"result.29" 0.988356964875805 7
"result.30" 0.989548354257708 7
"result.31" 0.987856466033854 7
"result.32" 0.993237826902044 7
"result.33" 0.977936529161351 7
"result.34" 0.991812000932271 7
"result.35" 0.989299811905066 7
"result.36" 0.987978937578865 7
"result.37" 0.990499936920446 7
"result.38" 0.962620318270095 7
"result.39" 0.981269433152439 7
"result.40" 0.980230431522996 7
"result.41" 0.985867385480553 7
"result.42" 0.979156820484974 7
"result.43" 0.965566419297242 7
"result.44" 0.987005842714964 7
"result.45" 0.977362239203967 7
"result.46" 0.985952394672391 7
"result.47" 0.98930844368245 7
"result.48" 0.989695240906514 7
"result.49" 0.992765137432104 7
"result.50" 0.992914069417358 7
