"ARI" ""
"result.1" 0.00180475544009302 2
"result.2" -0.000606574325558308 2
"result.3" 0.00396075313764942 2
"result.4" 0.265503732570262 3
"result.5" -0.000612008920833484 2
"result.6" 0.2983164354418 3
"result.7" 0.00629835950438481 2
"result.8" -0.000118462633226563 2
"result.9" 0.00134316940018553 2
"result.10" 0.0019958539066563 2
"result.11" 0.526095824826261 5
"result.12" 0.00381648727369865 2
"result.13" 0.000725754200743154 2
"result.14" 0.00431252487623601 2
"result.15" 0.00337652853865225 2
"result.16" 2.53289198800359e-05 2
"result.17" 0.00324362729579742 2
"result.18" -0.0014777626714149 2
"result.19" -0.00308655310357119 2
"result.20" 0.00308423041460684 2
"result.21" -0.00200302074031815 2
"result.22" 0.0011514916358842 2
"result.23" -0.00162806613496025 2
"result.24" 0.305452301187395 3
"result.25" 0.00488935742796407 2
"result.26" 0.00199205799842458 2
"result.27" 0.30206865037084 3
"result.28" 0.00539004204701361 2
"result.29" 0.00462872000718476 2
"result.30" 0.00104565562115142 2
"result.31" 0.299000153059561 3
"result.32" 0.00115219836147781 2
"result.33" 0.00117147832626374 2
"result.34" 0.00650834098625161 2
"result.35" 0.00428711838013555 2
"result.36" 6.54698401186061e-05 2
"result.37" 0.292304899556883 3
"result.38" 0.00702579113948585 2
"result.39" 0.00329727771218259 2
"result.40" 8.58209115264882e-05 2
"result.41" 0.000218452881531977 2
"result.42" 0.00590742400058772 2
"result.43" -0.00152489975795798 2
"result.44" 0.00459183160086203 2
"result.45" 0.000520559378682651 2
"result.46" 0.00106816724016696 2
"result.47" 0.00340959673690295 2
"result.48" -0.00178242509771774 2
"result.49" 0.00133294166384996 2
"result.50" 0.00925816880558191 2
