"ARI" ""
"result.1" 0.988679033170475 5
"result.2" 0.97460111614952 5
"result.3" 0.991789133675002 5
"result.4" 0.98198965373966 5
"result.5" 0.990854780859017 5
"result.6" 0.99673092002738 5
"result.7" 0.98932471753402 5
"result.8" 0.9896799351598 5
"result.9" 0.990123337246915 5
"result.10" 0.993019577027703 5
"result.11" 0.990205700280009 5
"result.12" 0.992229420815516 5
"result.13" 0.987836353949537 5
"result.14" 0.991368139543971 5
"result.15" 0.99243665437629 5
"result.16" 0.990069226106084 5
"result.17" 0.990625388145749 5
"result.18" 0.996069586192762 5
"result.19" 0.986353969494028 5
"result.20" 0.989994217332427 5
"result.21" 0.983717311619295 5
"result.22" 0.982833887184706 5
"result.23" 0.991369108098672 5
"result.24" 0.980503224981399 5
"result.25" 0.987099703496256 5
"result.26" 0.981420399793628 5
"result.27" 0.997728230226766 5
"result.28" 0.988202742797086 5
"result.29" 0.990264236806752 5
"result.30" 0.990044694728065 5
"result.31" 0.997298834099366 5
"result.32" 0.987995036475234 5
"result.33" 0.973791335994602 5
"result.34" 0.994608530515875 5
"result.35" 0.992135450767092 5
"result.36" 0.995045712391667 5
"result.37" 0.99208604892848 5
"result.38" 0.984362238649702 5
"result.39" 0.991072131171285 5
"result.40" 0.99079260659066 5
"result.41" 0.995045545414276 5
"result.42" 0.979727091529905 5
"result.43" 0.991012688459996 5
"result.44" 0.98892540504531 5
"result.45" 0.988611150523596 5
"result.46" 0.99176435338893 5
"result.47" 0.99171494080372 5
"result.48" 0.991006924338256 5
"result.49" 0.996358918437134 5
"result.50" 0.99577219287105 5
