"ARI" ""
"result.1" 0.994542121752851 5
"result.2" 0.946141039712108 4
"result.3" 0.944349911405414 4
"result.4" 0.9295102722912 4
"result.5" 0.995933540781692 5
"result.6" 0.99673092002738 5
"result.7" 0.995063014427417 5
"result.8" 0.997298834099366 5
"result.9" 0.997812208928156 5
"result.10" 0.996289593113502 5
"result.11" 0.996059182951552 5
"result.12" 0.996730241041891 5
"result.13" 0.99013666559598 5
"result.14" 0.995118528003411 5
"result.15" 0.998399947996284 5
"result.16" 0.994681776491264 5
"result.17" 0.947930935818515 4
"result.18" 0.99766594976038 5
"result.19" 0.993981252717329 5
"result.20" 0.993025662360676 5
"result.21" 0.992950113289426 5
"result.22" 0.989935907154342 5
"result.23" 0.996056308302632 5
"result.24" 0.987896131323807 5
"result.25" 0.94547484887025 4
"result.26" 0.990264635930668 5
"result.27" 0.873950062705917 3
"result.28" 0.997307533489215 5
"result.29" 0.992224104224899 5
"result.30" 0.995135518553126 5
"result.31" 0.998315697827786 5
"result.32" 0.993635730701426 5
"result.33" 0.986534198139906 5
"result.34" 0.997811858179367 5
"result.35" 0.997662096302872 5
"result.36" 0.996714370241065 5
"result.37" 0.994105894641768 5
"result.38" 0.994764235913056 5
"result.39" 0.994697087541877 5
"result.40" 0.993968926005731 5
"result.41" 0.996717961943402 5
"result.42" 0.994605302924474 5
"result.43" 0.997009938969854 5
"result.44" 0.993754819909731 5
"result.45" 0.992229420815516 5
"result.46" 0.995992374460544 5
"result.47" 0.994998541676518 5
"result.48" 0.993605977107518 5
"result.49" 0.998977729806058 5
"result.50" 0.997379283488129 5
