"ARI" ""
"result.1" 0.98047639430565 5
"result.2" 0.977499218117822 5
"result.3" 0.979752279388946 5
"result.4" 0.985252348518097 5
"result.5" 0.994619424868181 5
"result.6" 0.992326549890894 5
"result.7" 0.985496064562308 5
"result.8" 0.975569209130745 5
"result.9" 0.99093429034762 5
"result.10" 0.986124977879492 5
"result.11" 0.979181401145524 5
"result.12" 0.98300668059542 5
"result.13" 0.982135102803639 5
"result.14" 0.992370579694483 5
"result.15" 0.984158110092607 5
"result.16" 0.989172391137462 5
"result.17" 0.980404535052276 5
"result.18" 0.985091979559598 5
"result.19" 0.983153761599433 5
"result.20" 0.985451078631907 5
"result.21" 0.981370633255347 5
"result.22" 0.98152389173939 5
"result.23" 0.990630851669266 5
"result.24" 0.982677060822946 5
"result.25" 0.99547378234525 5
"result.26" 0.984026189339568 5
"result.27" 0.990269234778927 5
"result.28" 0.988383947494855 5
"result.29" 0.992944466123271 5
"result.30" 0.9834677779276 5
"result.31" 0.99576840659803 5
"result.32" 0.985020529060839 5
"result.33" 0.97978595453582 5
"result.34" 0.987834822407926 5
"result.35" 0.990932862304682 5
"result.36" 0.995119040995502 5
"result.37" 0.996132716279203 5
"result.38" 0.977716470033464 5
"result.39" 0.986398571306198 5
"result.40" 0.983903992302338 5
"result.41" 0.992781637371955 5
"result.42" 0.980331457272478 5
"result.43" 0.897227957354794 4
"result.44" 0.987323299103686 5
"result.45" 0.992733507734258 5
"result.46" 0.988178205341745 5
"result.47" 0.984113433374464 5
"result.48" 0.982983410416341 5
"result.49" 0.996718134443032 5
"result.50" 0.989655966424078 5
