"ARI" ""
"result.1" 0.969473117517287 5
"result.2" 0.974413788574295 5
"result.3" 0.977768977399922 5
"result.4" 0.968298887320365 5
"result.5" 0.994619424868181 5
"result.6" 0.990736198980806 5
"result.7" 0.983631553241358 5
"result.8" 0.975009611968293 5
"result.9" 0.989275945383199 5
"result.10" 0.979563404784097 5
"result.11" 0.974690020708639 5
"result.12" 0.982633700614843 5
"result.13" 0.982135102803639 5
"result.14" 0.989041789957892 5
"result.15" 0.978058462841237 5
"result.16" 0.988523647852879 5
"result.17" 0.974521736072639 5
"result.18" 0.982175540073988 5
"result.19" 0.975990071578546 5
"result.20" 0.977670841474564 5
"result.21" 0.96774730935095 5
"result.22" 0.978874007673459 5
"result.23" 0.988612640212722 5
"result.24" 0.97872450566426 5
"result.25" 0.987648091587771 5
"result.26" 0.980997491971934 5
"result.27" 0.98651557134951 5
"result.28" 0.982270282128496 5
"result.29" 0.987037941035226 5
"result.30" 0.9834677779276 5
"result.31" 0.98882673781739 5
"result.32" 0.980422030832193 5
"result.33" 0.968301399949511 5
"result.34" 0.987834822407926 5
"result.35" 0.989264761615358 5
"result.36" 0.987189327844185 5
"result.37" 0.992950226507102 5
"result.38" 0.975131009991232 5
"result.39" 0.985383650946535 5
"result.40" 0.972806952927521 5
"result.41" 0.992781637371955 5
"result.42" 0.980331457272478 5
"result.43" 0.96234054518313 5
"result.44" 0.982762620752298 5
"result.45" 0.9904914022834 5
"result.46" 0.98162081526686 5
"result.47" 0.9790165405168 5
"result.48" 0.982000577176266 5
"result.49" 0.99279846306754 5
"result.50" 0.986998634450696 5
