"ARI" ""
"result.1" 0.56037539376634 2
"result.2" 0.561854353598587 2
"result.3" 0.561161167301733 2
"result.4" 0.561579570068931 2
"result.5" 0.564689700314737 2
"result.6" 0.629525460130715 2
"result.7" 0.442948951324956 3
"result.8" 0.562631943423438 2
"result.9" 0.817324618270371 3
"result.10" 0.555080059238982 2
"result.11" 0.560895273621201 2
"result.12" 0.568346554963305 2
"result.13" 0.5654352854205 2
"result.14" 0.563850098966438 2
"result.15" 0.564689700314737 2
"result.16" 0.568526094465702 2
"result.17" 0.5634760467206 2
"result.18" 0.563358275072009 2
"result.19" 0.563335922036198 2
"result.20" 0.561652287019299 2
"result.21" 0.563610884028171 2
"result.22" 0.552947120552299 2
"result.23" 0.61620633291916 2
"result.24" 0.569689646141265 2
"result.25" 0.554595159298095 2
"result.26" 0.563646130393716 2
"result.27" 0.789107934805433 3
"result.28" 0.561277627608711 2
"result.29" 0.563201535768089 2
"result.30" 0.744154899032007 3
"result.31" 0.819383683354595 3
"result.32" 0.566532731173343 2
"result.33" 0.557407113600907 2
"result.34" 0.622475122951981 2
"result.35" 0.563440016632436 2
"result.36" 0.832233843771251 3
"result.37" 0.829645288527717 3
"result.38" 0.563945888751475 2
"result.39" 0.626907851312304 2
"result.40" 0.562948690035335 2
"result.41" 0.562631943423438 2
"result.42" 0.557768223286275 2
"result.43" 0.565395590342548 2
"result.44" 0.564906416496757 2
"result.45" 0.459428325465761 4
"result.46" 0.561813647237529 2
"result.47" 0.456863738323734 3
"result.48" 0.5643847248241 2
"result.49" 0.630673495667339 2
"result.50" 0.823097840721018 3
