"ARI" ""
"result.1" -0.000742973810190897 2
"result.2" -0.00329514351378006 2
"result.3" -0.00112608389199046 2
"result.4" 0.276888257885047 4
"result.5" 0.433246883278027 3
"result.6" 0.601576628266317 2
"result.7" 0.440967257356982 3
"result.8" 0.443084371914804 3
"result.9" 0.624777931679401 2
"result.10" 0.425473719299317 3
"result.11" 0.51175120781527 5
"result.12" 0.577142100044924 2
"result.13" 0.00742572452226762 2
"result.14" -5.75304344390889e-05 3
"result.15" 0.61228744261569 2
"result.16" 0.60634400318395 2
"result.17" 0.388326876513391 3
"result.18" 0.61437951148839 2
"result.19" 0.566609113306757 2
"result.20" 0.575138990011148 2
"result.21" 0.56644548867777 2
"result.22" 0.597193225505021 2
"result.23" 0.587838608926666 2
"result.24" 0.430221060894095 3
"result.25" 0.00881890068467491 2
"result.26" 0.0149390684270843 3
"result.27" 0.56291490763004 2
"result.28" 0.564466171532971 2
"result.29" 0.56475430949292 2
"result.30" 0.608379240835696 2
"result.31" 0.295371648478138 4
"result.32" 0.39645835512726 3
"result.33" 0.278009513239493 4
"result.34" 0.565465526229975 2
"result.35" -0.00105883456134091 3
"result.36" 0.570357134568051 2
"result.37" 0.560393836307212 2
"result.38" 0.409724070198432 3
"result.39" 0.56719152002927 2
"result.40" 0.398615929897913 3
"result.41" 0.413142723966838 3
"result.42" 0.00641171235126806 2
"result.43" 0.583554330608722 2
"result.44" 0.565046112908017 2
"result.45" 0.406378310683057 3
"result.46" 0.621988045334469 2
"result.47" 0.0100424563751411 2
"result.48" 0.417746557315938 3
"result.49" 0.427340162331768 3
"result.50" 0.421877374442889 3
