"ARI" ""
"result.1" 0.333260798291811 4
"result.2" 0.341608975309254 4
"result.3" 0.477446463517584 4
"result.4" 0.343033792886142 4
"result.5" 0.468012813736022 4
"result.6" 0.646618157507065 3
"result.7" 0.437887863839669 4
"result.8" 0.410283750704629 4
"result.9" 0.424680560736846 3
"result.10" 0.435631246620905 3
"result.11" 0.382475754040346 3
"result.12" 0.432134084212521 3
"result.13" 0.45135637469541 3
"result.14" 0.355244046379097 4
"result.15" 0.412045233783758 3
"result.16" 0.433740696555321 3
"result.17" 0.325705295062649 4
"result.18" 0.417620128131979 3
"result.19" 0.431659007516903 3
"result.20" 0.444220927963495 3
"result.21" 0.339083715225458 3
"result.22" 0.397826739171901 3
"result.23" 0.361541805948746 3
"result.24" 0.434045748587418 3
"result.25" 0.367680343031066 4
"result.26" 0.334059327243387 4
"result.27" 0.491144744665757 3
"result.28" 0.453221037182629 3
"result.29" 0.314369390492944 4
"result.30" 0.556509071699048 2
"result.31" 0.538036131867173 4
"result.32" 0.414505287808242 3
"result.33" 0.384858106771847 4
"result.34" 0.5760931692885 2
"result.35" 0.322529361629578 4
"result.36" 0.465300049888463 3
"result.37" 0.3479973366646 4
"result.38" 0.303822650584356 4
"result.39" 0.676593326957907 4
"result.40" 0.419209875272725 3
"result.41" 0.489917464203906 4
"result.42" 0.452026246344466 3
"result.43" 0.34698374797179 3
"result.44" 0.429634867752676 4
"result.45" 0.423414673298291 3
"result.46" 0.353023196098772 3
"result.47" 0.488387044096457 5
"result.48" 0.396545311281939 3
"result.49" 0.437070411198156 3
"result.50" 0.568936361822185 2
